-0.100,-0.300,0.390,0.030,-0.210,0.510,1.020,-0.210,0.170,0.380,0.020,0.000 
0.100,0.220,-0.270,-0.430,0.000,0.460,0.000,-0.210,0.000,0.780,-0.030,0.000 
0.000,0.200,-0.350,0.130,-0.050,-0.100,0.000,-0.250,0.090,0.660,-0.100,0.000 
0.000,-0.670,-0.650,-0.170,0.000,-0.710,-0.430,0.210,-0.510,-0.330,-0.180,0.000 
0.030,-0.220,0.430,-0.130,0.050,-0.560,0.000,-0.390,0.470,0.070,-0.210,0.000 
0.000,-0.180,-0.160,-0.100,-0.690,-0.260,0.200,-0.210,-1.520,-0.390,-0.110,0.000 
0.260,0.000,0.390,0.000,0.360,-0.460,0.000,-0.540,-0.610,-0.070,0.040,0.000 
0.000,-0.020,0.140,0.100,-0.120,0.050,0.180,-0.070,0.870,-0.400,0.030,0.000 
0.130,-0.020,0.080,0.270,-0.070,0.470,0.160,0.470,-0.350,0.070,0.060,0.000 
-0.190,0.020,-0.430,0.000,0.190,0.460,0.540,-0.360,0.000,0.570,0.000,0.000 
-0.190,-0.040,-0.160,0.000,-0.120,0.000,0.000,0.000,-0.260,0.000,-0.130,0.000 
0.000,-0.400,0.160,-0.400,-0.290,-0.460,0.000,0.000,-0.200,-0.290,-0.130,0.000 
0.100,-0.240,-0.160,0.370,-0.190,-0.310,0.000,-0.110,-0.460,-0.330,-0.040,0.000 
-0.160,-0.140,0.350,-0.030,-0.020,0.260,0.020,-0.110,-1.800,0.220,0.020,0.000 
0.060,-0.020,0.160,-0.330,0.240,0.150,0.110,0.040,1.560,0.220,0.120,0.000 
0.290,0.220,-0.080,-0.030,-0.020,0.360,0.330,-0.040,0.200,0.220,0.130,0.000 
-0.030,-0.080,-0.080,0.170,0.050,0.050,0.550,0.580,0.010,0.220,0.080,0.000 
0.380,0.280,0.000,-0.200,0.000,0.050,0.110,-0.210,0.050,0.000,0.010,0.000 
-0.130,0.220,-0.060,0.030,0.000,-0.410,0.000,-0.250,0.130,0.070,-0.010,0.000 
-0.130,0.060,-0.100,0.270,-0.100,0.050,0.220,0.000,0.220,0.370,-0.020,0.000 
0.260,0.180,-0.160,0.100,0.050,-0.100,0.440,0.040,-0.120,0.330,-0.040,0.000 
-0.220,0.000,-0.040,-0.100,0.260,0.100,0.940,0.140,0.420,0.520,-0.010,0.000 
-0.160,-0.040,0.220,0.100,-0.240,0.510,0.220,0.290,-0.120,0.520,0.020,0.000 
0.130,0.040,0.180,-0.100,0.260,0.100,0.580,0.000,0.350,-0.430,0.020,0.000 
0.190,0.080,0.000,0.500,-0.020,-0.460,0.540,-0.070,-0.680,0.040,-0.040,0.000 
-0.160,-0.120,0.250,-0.300,0.000,-0.260,-0.530,-0.140,-0.070,0.020,-0.060,0.000 
-0.060,-0.200,0.220,-0.070,-0.190,-0.100,-0.430,-0.040,-0.150,-0.090,-0.090,0.000 
0.000,-0.180,-0.180,-0.400,0.170,0.210,-0.820,-0.040,-0.030,-0.240,-0.080,0.000 
0.000,0.000,-0.060,0.130,0.000,0.150,1.040,-0.180,-0.110,-0.090,-0.020,0.000 
0.060,0.080,0.000,0.000,-0.170,-0.150,0.470,-0.070,-0.280,0.060,0.010,0.000 
0.160,0.280,0.040,0.660,-0.170,0.260,0.300,0.500,-0.360,0.170,0.050,0.000 
-0.060,0.020,0.860,-0.070,-0.070,0.100,-0.060,0.000,0.770,0.240,0.060,0.000 
0.100,-0.100,0.500,-0.530,-0.050,0.150,0.150,0.110,0.000,0.060,0.030,0.000 
0.060,0.000,-0.270,0.660,0.000,0.050,-0.170,0.070,0.400,0.150,0.010,0.000 
-0.130,0.000,0.000,0.100,-0.100,-0.050,0.130,0.790,-0.250,-0.220,-0.030,0.000 
-0.290,0.000,-0.270,-0.130,-0.050,-0.310,-0.450,0.280,-0.380,-0.390,-0.100,0.000 
0.260,-0.300,-0.140,-0.330,-0.100,-0.150,0.150,-0.350,0.090,-0.130,-0.130,0.000 
-0.350,0.020,0.350,0.430,-0.190,0.100,-0.060,0.040,0.570,-0.110,-0.060,0.000 
-0.060,0.020,0.040,0.030,-0.480,-0.100,0.320,0.670,0.870,0.000,-0.020,0.000 
-0.060,0.060,-0.330,0.030,-0.120,-0.150,0.170,0.250,-0.070,0.110,0.020,0.000 
0.220,0.020,0.170,0.070,-0.150,0.050,0.000,-0.250,0.000,-0.150,0.010,0.000 
0.000,0.160,0.350,0.000,-0.150,0.100,-0.060,0.000,0.300,-0.040,0.060,0.000 
0.190,0.320,-0.170,0.000,0.120,0.720,-0.060,-0.670,0.090,0.200,0.040,0.000 
-0.190,0.500,-0.020,-0.490,0.120,0.770,0.040,0.500,-0.300,0.000,0.040,0.000 
0.060,-0.060,0.040,0.460,0.000,0.410,-0.170,0.140,0.000,0.000,0.040,0.000 
-0.060,-0.640,-0.040,-0.400,0.120,-0.300,-0.020,-0.600,0.390,0.020,0.010,0.000 
0.000,0.200,-0.080,0.070,-0.170,-0.350,-0.260,0.040,-0.380,0.000,0.010,0.000 
-0.220,0.000,-0.140,0.000,-0.150,-0.510,-0.410,0.110,0.010,-0.110,-0.010,0.000 
-0.220,-0.160,-0.040,0.030,-0.020,0.150,0.020,0.420,0.100,-0.200,-0.030,0.000 
0.000,0.160,0.060,-0.070,0.020,-0.150,-0.260,-0.280,0.260,-0.480,-0.040,0.000 
0.000,-0.100,-0.270,0.030,-0.050,-0.100,-0.320,0.280,-0.260,-0.020,-0.010,0.000 
-0.100,0.100,-0.290,0.330,0.000,-0.100,0.560,0.040,0.260,0.240,0.000,0.000 
-0.060,0.000,-0.120,-0.400,0.410,-0.200,-0.260,-0.140,-0.510,0.000,0.010,0.000 
0.030,0.100,0.390,0.100,0.070,0.000,-0.020,0.000,0.480,0.000,0.000,0.000 
-0.100,-0.120,-0.210,0.230,-0.100,-0.100,-0.320,-0.140,0.010,-0.150,-0.040,0.000 
-0.450,-0.180,-0.160,-0.260,-0.270,-0.150,-0.370,-0.210,-0.470,-0.090,-0.160,0.000 
-0.160,-0.820,-0.370,0.200,-0.490,-0.260,-0.110,-0.110,-0.390,-0.630,-0.200,0.000 
-0.130,-0.240,-0.120,-0.200,-0.560,-0.050,-0.240,-0.070,-0.160,-0.770,-0.190,0.000 
-0.360,0.080,0.120,-0.030,0.100,0.000,-0.460,-0.430,0.010,0.220,-0.080,0.000 
0.360,0.490,0.200,0.000,0.170,0.260,0.040,0.000,0.390,0.110,0.090,0.000 
0.190,-0.100,0.000,0.400,0.100,-0.050,0.680,0.250,0.130,0.510,0.150,0.000 
0.030,-0.060,0.060,-0.360,0.120,-0.150,0.300,0.180,0.500,0.130,0.060,0.000 
0.060,-0.140,-0.140,0.360,-0.070,0.050,-0.170,-0.180,-0.960,-0.110,0.010,0.000 
-0.130,-0.180,-0.060,0.070,-0.050,-0.100,-0.040,-0.210,0.940,-0.040,-0.030,0.000 
-0.100,-0.020,0.250,-0.390,-0.100,0.000,-0.090,0.040,-0.030,-0.240,-0.030,0.000 
-0.190,0.140,0.140,0.400,0.000,-0.150,0.200,0.360,-0.830,-0.180,-0.040,0.000 
0.000,0.060,0.210,-0.160,0.240,-0.100,-0.200,0.070,0.890,0.130,0.040,0.000 
-0.130,-0.200,0.160,0.400,0.000,0.310,-0.040,0.210,-0.740,0.020,0.100,0.000 
0.100,0.200,0.060,0.070,0.000,0.360,0.130,-0.110,0.590,0.000,0.120,0.000 
0.060,0.200,0.160,0.030,0.000,0.560,0.170,0.000,0.160,0.040,0.070,0.000 
-0.060,-0.020,0.060,0.000,0.000,0.460,0.090,0.350,0.000,0.130,-0.010,0.000 
0.030,0.040,-0.140,-0.070,-0.200,-0.200,-0.040,0.460,0.000,-0.020,0.000,0.000 
0.190,0.000,-0.290,0.070,0.000,-0.760,-0.300,-0.250,0.300,-0.020,-0.050,0.000 
-0.100,0.080,0.210,0.130,0.000,-0.100,0.110,-0.350,-0.040,0.020,-0.030,0.000 
0.100,0.240,-0.120,0.070,-0.150,0.050,-0.110,0.490,-0.840,0.130,-0.030,0.000 
-0.100,0.040,0.000,0.100,0.150,0.000,0.090,-0.180,1.180,-0.110,0.000,0.000 
-0.030,-0.380,0.210,-0.100,0.200,0.000,-0.110,0.000,0.000,-0.200,0.000,0.000 
0.060,-0.040,-0.020,0.000,-0.200,0.100,0.020,-0.070,-0.800,0.020,0.070,0.000 
0.030,0.140,-0.080,-0.030,0.240,-0.150,0.220,0.180,0.460,0.200,0.060,0.000 
0.420,0.020,0.170,0.030,-0.240,1.130,0.110,0.000,-0.010,0.020,0.100,0.000 
0.000,0.260,0.250,-0.030,0.490,0.100,-0.020,0.140,-0.410,-0.020,0.060,0.000 
0.030,0.420,-0.140,-0.030,0.020,0.150,0.020,0.460,0.200,0.090,0.040,0.000 
0.130,0.000,-0.210,0.070,0.220,-0.250,-0.090,0.000,-0.180,0.550,0.010,0.000 
0.000,0.000,-0.100,0.070,0.000,-0.100,-0.020,0.140,0.180,0.370,-0.030,0.000 
0.000,-0.140,0.000,-0.070,-0.100,0.000,0.000,0.660,0.100,-0.720,-0.060,0.000 
-0.130,-0.260,0.080,0.070,0.240,-0.150,0.000,-0.140,0.000,0.000,0.010,0.000 
0.060,0.000,0.210,-0.070,0.270,-0.200,0.110,-0.420,0.470,-0.020,-0.010,0.000 
0.000,0.000,-0.060,0.070,0.190,0.050,-0.130,0.100,-0.090,0.020,0.080,0.000 
0.350,0.160,-0.150,0.200,-0.170,0.310,-0.150,0.310,0.170,0.000,0.060,0.000 
0.130,0.040,0.000,0.030,0.220,0.300,0.040,-0.030,0.000,0.570,0.040,0.000 
0.060,0.000,0.060,0.030,-0.220,0.100,0.020,-0.100,-0.520,0.020,0.010,0.000 
-0.100,0.160,0.140,0.030,0.140,-0.200,0.200,0.000,0.000,0.130,0.000,0.000 
-0.380,0.080,-0.120,-0.100,0.100,-0.050,0.040,0.070,0.260,-0.240,0.020,0.000 
-0.030,-0.060,-0.060,0.030,0.190,-0.100,0.000,-0.070,-0.260,-0.310,-0.040,0.000 
0.000,-0.080,-0.080,0.070,-0.290,-0.150,0.020,-0.170,-0.130,0.000,-0.040,0.000 
0.000,-0.100,-0.100,-0.100,-0.120,-0.410,-0.220,-0.170,0.000,-0.110,-0.040,0.000 
0.260,0.000,-0.020,0.000,-0.170,0.100,0.040,-0.070,0.030,-0.200,-0.040,0.000 
0.060,-0.200,0.170,0.100,0.270,-0.050,0.170,0.030,0.000,-0.090,-0.020,0.000 
-0.130,0.120,-0.080,0.000,-0.070,-0.050,-0.150,-0.030,-0.030,0.000,0.000,0.000 
-0.190,-0.320,-0.060,-0.070,0.000,0.000,0.090,0.170,0.000,-0.070,0.000,0.000 
-0.100,0.200,0.000,0.200,0.050,0.000,0.000,0.000,0.000,-0.180,0.000,0.000 
-0.030,0.120,0.060,-0.100,0.000,0.200,-0.110,-0.030,-0.510,0.040,0.010,0.000 
0.100,-0.120,-0.020,-0.030,0.000,0.050,0.000,-0.140,0.380,-0.020,0.000,0.000 
-0.030,0.000,0.120,-0.030,0.000,0.000,-0.040,-0.100,-0.130,0.020,0.020,0.000 
0.000,0.000,0.000,0.000,-0.170,0.050,0.000,0.000,0.130,0.000,0.020,0.000 
0.000,0.340,0.370,-0.070,-0.050,0.310,-0.070,-0.070,-0.570,0.260,0.090,0.000 
0.000,0.000,-0.100,-0.200,0.240,-0.250,-0.020,-0.100,0.720,0.220,0.000,0.000 
0.030,-0.340,-0.060,0.000,-0.020,-0.510,-0.020,-0.040,0.360,-0.350,-0.050,0.000 
0.230,0.000,0.080,-0.330,-0.170,0.150,-0.020,0.000,-0.380,-0.090,-0.070,0.000 
0.030,-0.120,0.060,0.230,0.020,0.100,-0.040,0.000,0.000,-0.020,-0.030,0.000 
-0.260,-0.020,-0.190,-0.230,0.150,-0.260,0.000,0.560,-0.350,0.130,-0.010,0.000 
-0.030,-0.140,-0.060,0.000,-0.290,-0.510,0.020,-0.140,-0.610,0.090,0.000,0.000 
0.320,-0.120,-0.040,0.230,-0.190,0.050,0.000,-0.030,0.010,0.040,-0.010,0.000 
-0.220,-0.200,-0.160,-0.200,0.070,-0.360,-0.020,-0.030,0.900,0.000,-0.040,0.000 
0.130,-0.260,-0.060,-0.070,0.120,-0.260,0.200,-0.030,-0.730,-0.220,-0.060,0.000 
-0.130,-0.450,-0.020,0.000,-0.100,-0.210,-0.150,-0.070,0.710,-0.130,-0.060,0.000 
0.000,0.120,0.250,-0.130,0.000,0.360,-0.040,-0.030,-0.690,-0.130,-0.030,0.000 
0.290,-0.020,0.080,0.200,0.100,0.100,0.020,-0.170,0.770,-0.020,0.040,0.000 
0.030,0.220,-0.140,-0.030,0.000,0.260,0.240,-0.040,-0.640,-0.040,0.040,0.000 
0.420,0.080,0.060,0.030,0.240,-0.100,-0.040,0.210,0.050,0.110,0.020,0.000 
-0.060,0.100,0.080,0.300,0.100,0.100,0.070,0.140,0.630,-0.020,0.050,0.000 
0.030,0.000,0.140,-0.070,0.220,0.260,0.110,0.170,0.030,0.070,0.040,0.000 
-0.100,0.000,0.150,0.200,-0.100,0.000,0.000,0.030,0.060,0.220,0.050,0.000 
0.030,0.120,0.190,-0.130,-0.020,-0.210,0.000,0.070,0.250,-0.180,0.040,0.000 
-0.130,0.180,-0.210,0.000,0.050,-0.260,0.240,-0.070,0.000,0.350,0.020,0.000 
0.160,-0.280,0.080,0.000,0.020,0.150,0.370,-0.030,-0.060,0.500,0.040,0.000 
0.060,0.590,0.370,0.030,-0.020,0.050,0.260,0.100,-0.050,0.070,0.050,0.000 
0.060,0.400,0.290,0.030,0.460,0.510,0.190,0.070,-0.260,0.070,0.070,0.000 
0.160,0.000,0.000,0.000,0.530,0.460,-0.020,-0.140,0.310,0.070,0.080,0.000 
0.060,-0.120,-0.290,0.000,0.050,-0.150,-0.240,0.170,0.010,0.240,0.040,0.000 
-0.190,0.240,0.040,0.000,0.070,-0.260,0.110,0.140,0.320,0.110,0.040,0.000 
-0.130,0.040,0.250,0.000,-0.070,0.000,-0.040,0.030,0.610,-0.090,-0.020,0.000 
0.190,-0.160,-0.080,0.070,-0.310,0.260,-0.360,0.070,0.030,-0.110,-0.050,0.000 
-0.030,-0.160,-0.100,-0.100,0.120,-0.260,-0.040,-0.100,-0.180,-0.200,-0.050,0.000 
-0.100,-0.080,0.020,0.200,0.020,-0.260,-0.190,0.660,-0.060,-0.020,-0.030,0.000 
0.100,0.000,0.150,0.160,-0.380,0.000,0.190,0.000,0.130,0.440,0.060,0.000 
-0.030,0.040,0.440,0.000,1.080,0.460,0.450,-0.070,0.000,0.430,0.080,0.000 
0.130,0.500,0.190,0.130,0.140,0.710,0.130,-0.380,-0.010,0.320,0.100,0.000 
0.060,0.400,-0.250,0.160,0.170,0.350,-0.020,0.170,-0.090,0.130,0.130,0.000 
-0.220,0.200,-0.130,0.230,-0.190,-0.050,-0.130,0.000,0.220,0.000,0.060,0.000 
0.000,-0.700,-0.150,0.450,0.000,-0.450,-0.190,0.000,0.000,-0.580,-0.030,0.000 
-0.060,0.000,0.150,0.260,0.020,0.000,0.040,0.000,0.010,-0.090,-0.040,0.000 
0.000,0.200,-0.040,0.320,0.000,0.250,0.000,-0.170,-0.470,0.000,-0.030,0.000 
0.130,-0.200,0.150,0.160,0.210,-0.050,0.170,-0.030,0.090,0.370,0.060,0.000 
0.000,0.400,-0.040,0.580,0.240,0.150,0.150,0.070,-0.130,0.300,0.100,0.000 
0.100,0.140,0.020,0.000,0.470,0.350,0.450,0.140,-0.040,-0.130,0.050,0.000 
-0.030,0.000,0.100,-0.060,-0.090,-0.100,0.040,-0.210,0.050,-0.240,0.020,0.000 
-0.130,0.000,-0.310,-0.610,-0.140,-0.300,0.130,0.100,0.040,-0.150,-0.070,0.000 
-0.030,-0.340,-0.190,0.510,-0.120,-0.200,0.170,-0.240,0.590,0.000,-0.090,0.000 
0.160,-0.200,0.130,-0.410,-0.240,-0.150,0.170,0.000,0.130,0.040,-0.070,0.000 
-0.030,0.200,0.060,0.060,0.190,-0.150,0.110,-0.140,0.640,-0.090,-0.050,0.000 
-0.030,-0.100,-0.130,-0.130,-0.190,0.150,0.020,0.000,-0.270,-0.220,0.000,0.000 
-0.030,-0.020,-0.100,0.130,0.330,0.050,0.250,-0.030,-0.370,-0.200,-0.010,0.000 
0.060,0.200,-0.040,0.100,0.020,-0.050,0.360,-0.140,0.130,0.020,0.000,0.000 
-0.030,-0.060,0.150,0.290,0.000,0.050,0.020,0.310,0.000,0.370,0.000,0.000 
0.260,0.180,0.190,0.100,-0.020,0.000,0.040,0.000,0.380,-0.320,0.050,0.000 
0.060,-0.040,0.190,0.130,0.000,0.150,-0.110,0.170,0.150,0.220,0.080,0.000 
-0.220,0.100,0.130,0.190,0.260,0.000,-0.480,-0.170,0.480,0.110,0.030,0.000 
0.030,0.120,-0.110,0.190,0.000,-0.100,-0.360,0.280,0.230,-0.170,-0.020,0.000 
0.100,-0.120,-0.130,-0.160,0.120,-0.510,0.130,-0.280,0.030,0.000,-0.060,0.000 
-0.030,-0.060,0.310,-0.190,-0.380,0.050,-0.130,0.310,-1.200,-0.130,-0.070,0.000 
-0.130,-0.060,0.040,-0.290,-0.310,-0.100,0.000,-0.030,-0.450,-0.110,-0.060,0.000 
-0.130,-0.100,-0.340,-0.260,0.020,-0.050,-0.110,-0.550,0.140,-0.220,-0.080,0.000 
-0.060,-0.040,0.100,0.380,0.210,-0.100,-0.190,-0.070,0.370,-0.070,-0.080,0.000 
0.030,0.000,0.130,0.000,-0.140,0.000,0.150,-0.140,-0.260,-0.130,-0.010,0.000 
-0.030,-0.040,0.270,0.320,-0.120,0.150,0.000,0.140,0.380,0.000,0.020,0.000 
0.000,0.020,0.490,0.000,0.000,0.000,-0.170,-0.100,0.000,0.200,0.030,0.000 
-0.130,0.020,-0.150,-0.100,0.240,-0.100,-0.190,-0.030,0.340,0.130,-0.040,0.000 
-0.130,-0.040,-0.440,-0.380,-0.240,-0.150,-0.110,-0.070,-0.600,-0.200,-0.100,0.000 
-0.190,-0.120,-0.250,-0.060,-0.190,-0.150,-0.490,-0.030,-0.060,-0.150,-0.140,0.000 
-0.100,-0.380,0.230,-0.130,-0.260,-0.050,0.110,0.000,-0.220,-0.220,-0.100,0.000 
0.130,-0.060,0.000,-0.220,0.120,-0.100,0.240,0.420,0.000,-0.070,0.030,0.000 
0.000,0.000,-0.230,-0.060,0.170,0.210,0.450,0.210,0.180,0.280,0.070,0.000 
0.100,0.000,-0.020,0.000,0.050,0.100,0.170,0.000,-0.030,-0.090,0.050,0.000 
0.000,0.100,0.210,0.130,0.240,0.260,-0.150,-0.170,-0.260,-0.070,0.030,0.000 
-0.100,-0.100,-0.150,-0.060,0.090,-0.260,-0.020,0.070,-0.150,-0.280,-0.020,0.000 
-0.030,0.000,-0.190,0.000,-0.140,-0.150,-0.190,0.000,0.000,-0.200,-0.030,0.000 
-0.030,0.000,-0.060,0.260,0.140,0.310,0.320,0.070,0.410,0.200,-0.020,0.000 
0.160,0.000,0.110,-0.260,0.000,-0.100,-0.110,-0.030,-0.410,0.220,-0.010,0.000 
0.000,0.160,0.000,-0.130,-0.400,0.150,0.110,-0.140,0.000,0.000,0.020,0.000 
0.060,-0.160,0.110,0.160,0.430,-0.050,0.040,0.000,0.150,-0.130,0.030,0.000 
0.290,0.000,0.100,0.030,0.020,-0.260,0.040,0.000,-0.140,0.020,0.050,0.000 
-0.030,0.000,-0.040,0.160,-0.380,0.260,0.000,0.170,-0.120,0.350,0.060,0.000 
0.030,0.400,-0.060,-0.160,0.470,0.100,-0.170,-0.140,0.000,0.330,0.090,0.000 
0.030,0.140,0.060,-0.130,0.090,0.310,0.000,0.170,0.260,-0.260,0.060,0.000 
-0.130,-0.140,0.080,0.160,0.020,-0.050,0.110,-0.140,0.090,0.350,0.040,0.000 
0.060,-0.160,0.080,-0.160,-0.020,-0.250,0.000,0.030,-0.240,-0.220,0.000,0.000 
0.000,-0.240,-0.080,0.000,-0.280,0.000,-0.090,0.070,0.030,-0.090,-0.040,0.000 
-0.220,0.200,-0.110,-0.030,-0.020,-0.150,-0.020,0.100,0.130,0.350,-0.100,0.000 
-0.030,-0.100,-0.020,-0.030,0.260,-0.050,-0.020,0.000,0.090,-0.370,-0.050,0.000 
-0.030,0.000,-0.080,0.030,-0.020,-0.150,-0.060,-0.140,-0.220,-0.020,-0.030,0.000 
-0.030,0.000,-0.040,-0.060,0.020,0.100,-0.210,-0.310,0.010,0.090,0.040,0.000 
0.130,0.140,0.040,0.060,-0.050,-0.150,-0.170,0.170,-0.010,-0.150,0.010,0.000 
0.060,0.140,-0.040,0.160,0.000,0.000,0.210,-0.240,0.010,0.020,0.020,0.000 
-0.100,0.160,-0.040,-0.160,0.020,0.150,-0.020,0.030,0.010,0.130,0.050,0.000 
-0.130,0.000,-0.040,-0.030,-0.210,0.000,0.000,-0.280,-0.030,0.200,0.030,0.000 
0.100,-0.080,-0.040,0.030,0.190,0.000,-0.190,0.030,0.090,-0.150,-0.030,0.000 
0.060,0.000,-0.130,0.030,0.050,-0.050,0.000,-0.070,-0.060,0.020,-0.020,0.000 
0.100,-0.160,-0.190,-0.130,-0.160,-0.050,-0.170,0.140,0.100,0.040,-0.030,0.000 
-0.100,0.020,-0.080,0.030,0.000,-0.050,0.090,0.210,0.260,-0.070,-0.030,0.000 
-0.030,0.120,0.080,-0.030,0.020,-0.150,0.040,-0.140,0.050,0.000,-0.020,0.000 
0.000,-0.020,0.190,0.030,0.000,0.050,0.040,0.140,0.510,0.020,0.030,0.000 
0.100,-0.020,0.210,0.100,0.570,0.260,-0.020,0.210,0.200,0.630,0.100,0.000 
0.190,0.300,0.320,0.320,0.160,0.410,0.240,0.730,0.380,0.430,0.170,0.000 
0.220,0.260,-0.040,0.480,0.070,0.360,0.130,-0.240,0.160,0.130,0.120,0.000 
-0.060,0.240,-0.110,0.000,-0.020,0.050,0.020,-0.170,-0.290,-0.280,0.070,0.000 
-0.220,-0.300,-0.060,0.000,-0.050,-0.100,-0.020,0.280,-0.250,-0.090,0.000,0.000 
0.060,0.060,-0.110,-0.320,-0.160,-0.150,0.000,0.070,0.060,0.240,-0.030,0.000 
0.000,-0.040,0.080,-0.190,0.140,-0.100,0.000,-0.030,0.160,-0.110,-0.020,0.000 
-0.030,0.000,0.020,-0.190,0.000,0.150,-0.130,0.000,-0.230,0.000,-0.040,0.000 
0.030,0.240,-0.020,0.160,0.000,0.000,-0.190,-0.070,-0.180,-0.150,-0.030,0.000 
-0.060,0.000,0.000,-0.060,-0.140,-0.100,0.000,0.210,0.050,-0.150,-0.010,0.000 
0.000,0.000,0.150,0.190,0.230,0.000,-0.040,0.030,-0.060,0.190,0.020,0.000 
0.060,0.020,0.110,-0.060,0.120,0.050,-0.020,0.030,0.060,0.110,0.080,0.000 
0.030,0.100,0.000,0.220,0.210,0.150,0.190,0.000,-0.250,0.220,0.060,0.000 
0.030,0.120,0.000,-0.220,-0.330,0.050,-0.020,-0.070,-0.640,-0.040,0.040,0.000 
0.030,-0.040,-0.060,-0.060,0.000,0.150,-0.130,0.000,0.030,0.130,0.020,0.000 
-0.130,0.040,-0.080,0.030,0.000,0.100,-0.020,-0.070,0.360,-0.130,0.030,0.000 
-0.030,0.060,-0.060,0.030,0.050,0.100,-0.060,0.070,-0.170,-0.020,0.020,0.000 
0.030,-0.040,-0.040,-0.060,0.000,0.050,-0.040,0.070,0.000,-0.060,0.030,0.000 
0.030,0.020,0.080,0.000,0.070,0.000,-0.020,0.070,-0.080,0.110,0.040,0.000 
0.000,0.020,0.020,-0.030,0.090,0.100,0.040,0.100,0.320,0.040,0.030,0.000 
0.000,0.000,0.000,0.000,0.020,0.000,0.020,0.000,0.000,0.020,0.080,0.000 
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.020,0.000 
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.040,0.000 
0.030,0.040,0.060,0.100,0.160,0.000,0.060,0.000,-0.200,0.060,0.050,0.000 
0.160,0.690,-0.440,-0.770,-0.980,0.960,1.910,-0.650,-0.380,0.000,0.130,0.000 
0.060,0.000,1.010,0.000,0.820,0.000,-0.130,0.000,1.040,-0.220,-0.070,0.000 
-0.030,0.750,0.040,-0.130,-0.050,-0.750,-0.630,1.320,-0.140,-0.450,0.000,0.000 
-0.670,0.230,-0.420,-0.130,-0.070,0.300,-0.190,-0.820,-0.130,0.430,0.090,0.000 
0.290,0.160,0.460,-0.260,0.280,0.000,-0.060,-0.070,-0.330,0.020,0.030,0.000 
0.000,0.230,-0.360,0.160,-0.210,0.150,-0.110,-0.380,-0.090,0.430,0.040,0.000 
0.320,-0.390,-0.480,-0.160,-0.020,0.250,-0.740,-0.170,-0.840,0.000,0.000,0.000 
-0.160,-0.580,-0.170,-0.160,-0.140,-0.150,-0.410,0.100,-0.660,0.110,-0.070,0.000 
-0.260,0.250,0.080,0.000,-0.120,-0.300,0.620,0.170,0.650,-0.320,-0.090,0.000 
0.000,0.060,0.060,-0.100,-0.580,-0.050,0.210,-0.070,-0.520,-0.020,-0.070,0.000 
-0.160,0.080,-0.340,0.100,-0.260,0.050,-0.040,-0.100,0.530,0.090,-0.050,0.000 
-0.350,-0.190,-0.270,0.000,-0.450,0.450,-0.170,-0.350,0.630,0.320,-0.040,0.000 
0.160,-0.230,-0.060,-0.060,0.210,0.100,-0.260,-0.560,0.230,0.390,-0.040,0.000 
-0.060,0.180,0.150,-0.160,0.000,-0.050,0.000,0.100,1.820,0.730,-0.010,0.000 
-0.130,0.310,0.330,0.000,-0.050,-0.050,0.060,0.280,0.000,-0.190,0.040,0.000 
-0.190,0.100,-0.250,-0.190,0.260,0.600,0.300,-0.100,1.360,-0.020,0.080,0.000 
0.350,-0.160,-0.190,0.200,-0.140,0.550,0.300,0.420,0.400,0.420,0.100,0.000 
0.000,0.140,-0.060,0.260,0.070,0.000,0.770,-0.070,0.620,0.380,0.040,0.000 
-0.030,0.250,0.210,0.390,0.350,0.250,0.270,0.030,0.330,0.780,0.000,0.000 
-0.290,0.190,-0.170,0.100,-0.020,-0.150,0.210,0.030,-0.570,-0.310,-0.010,0.000 
-0.060,0.040,-0.210,-0.030,0.560,-0.200,-0.040,-0.030,-0.370,-0.310,-0.010,0.000 
-0.320,0.720,0.130,-0.290,-0.160,0.100,-0.440,-0.210,0.010,0.530,0.050,0.000 
0.060,0.540,0.210,-0.060,-0.190,0.200,0.000,0.030,0.470,0.290,0.030,0.000 
0.060,0.040,0.210,-0.100,0.380,0.050,0.320,0.140,-0.230,0.000,0.100,0.000 
-0.100,-0.290,-0.130,-0.130,-0.160,0.000,0.060,0.030,0.120,-0.290,0.110,0.000 
0.290,-0.290,-0.020,0.260,0.050,-0.050,-0.080,0.070,-0.280,-0.100,0.050,0.000 
0.060,0.190,-0.270,0.000,0.210,-0.200,-0.270,0.170,-0.360,-0.210,0.010,0.000 
-0.160,0.020,-0.130,0.580,-0.210,-0.100,0.020,-0.140,-0.950,0.100,-0.050,0.000 
-0.060,0.080,0.120,0.000,-0.160,-0.200,-0.060,0.100,0.490,0.400,-0.030,0.000 
0.030,-0.230,-0.040,0.130,0.140,0.100,0.040,0.210,0.000,-0.190,0.010,0.000 
-0.130,0.080,0.150,0.030,0.230,-0.050,0.020,0.000,0.140,-0.080,0.020,0.000 
0.000,0.150,-0.020,0.030,-0.210,-0.250,0.000,-0.140,0.290,-0.060,0.070,0.000 
-0.230,-0.060,-0.100,0.060,0.000,-0.300,0.150,0.140,0.320,0.000,0.000,0.000 
0.030,0.520,-0.290,-0.190,0.120,-0.150,0.080,-0.030,-0.320,-0.340,-0.100,0.000 
